#Tail	Head	PosReg	NegReg	ID
None	http://pathwaycommons.org/pc12/Protein_7e01fccce0c6f88c9d3813bf46d5c4d6	None	http://pathwaycommons.org/pc12/Complex_9671f5ee167a738cfdb39c0a14c6830a	http://pathwaycommons.org/pc12/TemplateReaction_98d078ff9a03786492639920b885da02
None	http://pathwaycommons.org/pc12/Protein_7e01fccce0c6f88c9d3813bf46d5c4d6	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_6101ba5f677b1f955e411d60f8ec2a96
None	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec	http://pathwaycommons.org/pc12/Complex_4d26b6bcccc6daea42e7a90af06179dc	None	http://pathwaycommons.org/pc12/TemplateReaction_a26a52fa28cc0f5c84db043a8d263ffd
http://pathwaycommons.org/pc12/Complex_838756d264f9681d9dac3d72fbae7903;http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_bcbceb235c554c8214bc10e758e6024a	http://pathwaycommons.org/pc12/Complex_f08ca2c23d77bf67d1cedba95500cb64;http://pathwaycommons.org/pc12/Protein_ec599160c83a80dbbbf69b7052819c21	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_05635081e221a817d2e25e42ec63d001
None	http://pathwaycommons.org/pc12/Protein_fc966aadde14045226b5ce549d51dd16	http://pathwaycommons.org/pc12/Complex_51302254458cb0ec9fafcc4b1651e5f5	None	http://pathwaycommons.org/pc12/TemplateReaction_6367512aab1082ff71af3fda0b03c846
None	http://pathwaycommons.org/pc12/Protein_7c65813a69f484b03c201f32f018c722	http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698	None	http://pathwaycommons.org/pc12/TemplateReaction_5c7b8086960e68bbec3a9aa9361d4113
http://pathwaycommons.org/pc12/Complex_3a0a4031fcd13a696b678e22e669cd42;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a;http://pathwaycommons.org/pc12/Protein_2a1890f6cc73e891280b90af68aabb33	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_8fdc0bf0273fe17213764b3b1867454d
None	http://pathwaycommons.org/pc12/Protein_3d17d4773f4102ae239e2bf5ce97216c	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_366bbfe5a70d468b7800618c724c749f
None	http://pathwaycommons.org/pc12/Protein_03d7dfecc308ba0ab4430b79f5e595cf	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	None	http://pathwaycommons.org/pc12/TemplateReaction_b8082a3f90be662ec016b65aa89608e6
None	http://pathwaycommons.org/pc12/Protein_d8dd4f2217ea6b72ef3a088dbac42f92	http://pathwaycommons.org/pc12/Complex_ab7f8289dc8f2c5c10a4b0d4f5bd3d5a	None	http://pathwaycommons.org/pc12/TemplateReaction_f1b377b17d9092fc3f83319db00537d4
None	http://pathwaycommons.org/pc12/Protein_af4f0902c744e2d7ad87db3b7b478de0	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_f04c88c036606755830a7e73d4a98a6e
None	http://pathwaycommons.org/pc12/Protein_7c65813a69f484b03c201f32f018c722	http://pathwaycommons.org/pc12/Complex_a2d77037e0da01c238563aa71d75e850	None	http://pathwaycommons.org/pc12/TemplateReaction_4b522ed7293cdc1da8d6594de472adf5
http://pathwaycommons.org/pc12/Complex_218de75499a34a25c84a4a7366085b16;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_b95fb002815f42b357c4d37b818606fe;http://pathwaycommons.org/pc12/Protein_1b84aa4783082ead536b88d67b1e165d	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_e3ec421c8eb202063e9fb7953112528d
None	http://pathwaycommons.org/pc12/Protein_ff6a0eb26ad958d624fe7538b787059b	http://pathwaycommons.org/pc12/Complex_7f593c3d53726abc3b4845f7e7bc8055	None	http://pathwaycommons.org/pc12/TemplateReaction_717c2cf665ea608925bd976aa2ad3f78
http://pathwaycommons.org/pc12/Complex_6c2ae39e4f23957dde30cbf8418de855	http://pathwaycommons.org/pc12/Complex_5159ae6b971756ff3195f3687422306c	http://pathwaycommons.org/pc12/Protein_ed2892dc589f37eb0a22968cdd51b53c	None	http://pathwaycommons.org/pc12/TransportWithBiochemicalReaction_6308fe111c04a2a8b1a9694d5c440184
None	http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c	None	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	http://pathwaycommons.org/pc12/TemplateReaction_d57aa224e77bad8ee22e9e34479e512c
None	http://pathwaycommons.org/pc12/Protein_d8dd4f2217ea6b72ef3a088dbac42f92	http://pathwaycommons.org/pc12/Complex_f22d97961c8cec1d056c431ddde44541	None	http://pathwaycommons.org/pc12/TemplateReaction_db332a351d744abb862d5ee31cd0a62c
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_3e36be33e44bb4010153b462cb6a50d5	http://pathwaycommons.org/pc12/Complex_8eb854d3c23a24321afe6c6158cff898	None	http://pathwaycommons.org/pc12/Complex_704370fe43da7e66910e56f49b99f3b5	http://pathwaycommons.org/pc12/ComplexAssembly_d2ae3771a32cc98cb2ceb00035e6bc84
http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698;http://pathwaycommons.org/pc12/Protein_d4dc1a128af5410f0dee5f843f22784f	http://pathwaycommons.org/pc12/Complex_1000cc442b0ba3395097fc16d91120d8	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_a9f6f939319a05441f04575d3607a94a
None	http://pathwaycommons.org/pc12/Protein_cbf174b3b0b4b92f92917097e56eb3c7	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_e09aac09b0aca352d316fbb47a83366f
None	http://pathwaycommons.org/pc12/Protein_1c350648d2e8f83f2b0e9f3fcb73222e	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_fac1f68946432abdf8584438867de293
http://pathwaycommons.org/pc12/Complex_f0186175df3160f31ecacdccbd242579;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a;http://pathwaycommons.org/pc12/Protein_39bc0050d1d1d7978c0f5a1d7b058cd8	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_cb99fec9d107820a69dfcef2cdc31255
None	http://pathwaycommons.org/pc12/Protein_491b93ea1542cd402d4cea4ed8c7e854	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	None	http://pathwaycommons.org/pc12/TemplateReaction_0623d691633e990de48cab8e0ada1620
http://pathwaycommons.org/pc12/Complex_261048705a1f574d1f6ebbb04173166c;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_8d230f51e4399be4b8c175cfd756db3e;http://pathwaycommons.org/pc12/Protein_39bc0050d1d1d7978c0f5a1d7b058cd8	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_5eafe7f8a0418618db945f64e7d4623a
None	http://pathwaycommons.org/pc12/Protein_d8dd4f2217ea6b72ef3a088dbac42f92	http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698	None	http://pathwaycommons.org/pc12/TemplateReaction_977e6c0f8128fc527b24229a4a083789
None	http://pathwaycommons.org/pc12/Protein_bc66c3fc8b045a5b281b324760f9dc73	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_a3b559887fd5911fa40e7c52f1a61a76
None	http://pathwaycommons.org/pc12/Protein_3c9a7ce5eec5c6ec97c1a3008c3c9c99	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	None	http://pathwaycommons.org/pc12/TemplateReaction_7233b3f917dfb25a1ddbf82a5ea2a9d9
None	http://pathwaycommons.org/pc12/Protein_25d8a94ac94ea358c646f6595f92c323	http://pathwaycommons.org/pc12/Complex_8d230f51e4399be4b8c175cfd756db3e	None	http://pathwaycommons.org/pc12/TemplateReaction_1bbf87aafd65e3a818e7185df3d9112a
http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698;http://pathwaycommons.org/pc12/Protein_3e36be33e44bb4010153b462cb6a50d5	http://pathwaycommons.org/pc12/Complex_f22d97961c8cec1d056c431ddde44541	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_c9ddee58763685b37b0ac2b50c878c9f
None	http://pathwaycommons.org/pc12/Protein_6736e0bb2b754dc803e76bc9ee8a26f5	http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698	None	http://pathwaycommons.org/pc12/TemplateReaction_e643c93d5e361079fe2688aea54b13a7
None	http://pathwaycommons.org/pc12/Protein_a9e998c260e837aa357d331108902074	http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043;http://pathwaycommons.org/pc12/Pathway_a222a956190b49eb0529a3c30c61735e	None	http://pathwaycommons.org/pc12/TemplateReaction_5071225629f6a3ff13865099d85d2c21
http://pathwaycommons.org/pc12/Complex_aa853dfc24eb7a167b4dfe216179a215;http://pathwaycommons.org/pc12/Protein_a021b29e66c6e50eb01e2cb0381dbff2;http://pathwaycommons.org/pc12/Protein_dac23d94e89835762ee78c6297fb73f2	http://pathwaycommons.org/pc12/Complex_51302254458cb0ec9fafcc4b1651e5f5	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_6c139589b6b1ec825d6d8e4f588d4f3a
http://pathwaycommons.org/pc12/Protein_222ea200347b5eb72b9a1121fa5d57a9;http://pathwaycommons.org/pc12/Protein_2a3c2c086087d78161d4cbaea70ef4fe;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_6c2ae39e4f23957dde30cbf8418de855	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_46a49b4811fc74e16d3197b73c439648
http://pathwaycommons.org/pc12/Protein_83a7f8198b319f6413453939355a7f45;http://pathwaycommons.org/pc12/Protein_ed2fb504ae70c5327a72d3bafc6b0057	http://pathwaycommons.org/pc12/Complex_0216f50ddaebbc44812e3494ceabc8a6	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_552405cce9fe06dd3798dc0804e8889b
http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456;http://pathwaycommons.org/pc12/Protein_fc196150e44740f2d5776c3ba6839ec4	http://pathwaycommons.org/pc12/Complex_5dc6eb1d94c9ed38b4e87dd1b631dc9d	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_4ff02cf0e627a4c43350ed9d95d91c77
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_db1a75917e167ebaa00fb1d5385fa95e	None	new_http://pathwaycommons.org/pc12/Control_e2d801ec5abdb6c2bffc56c442fbfd94
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_0162c0a00b0d5ec6ca8029fb70c86a1c	None	new_http://pathwaycommons.org/pc12/Control_6ddab249ecc9daddef565fffb03a7de9
http://pathwaycommons.org/pc12/Protein_11e3ca9819a7cb91fea383ba96e34b33;http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa;http://pathwaycommons.org/pc12/Protein_7da8fd8f78f448ce7425797da6a8f0af;http://pathwaycommons.org/pc12/Protein_fbecc51f299296ca1706f58e4e9e7e28	http://pathwaycommons.org/pc12/Complex_6ab0afa7d2b8f5a68451c9320e5289c1;http://pathwaycommons.org/pc12/Complex_d2d758d4f86ee337cf57ada8e4593bd2;http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_b61101eb42140991e77aa26edc17e799
http://pathwaycommons.org/pc12/Protein_1c224e4f7a035a9484bc4b37f6ff8dca;http://pathwaycommons.org/pc12/Protein_83a7f8198b319f6413453939355a7f45;http://pathwaycommons.org/pc12/Protein_ed2fb504ae70c5327a72d3bafc6b0057	http://pathwaycommons.org/pc12/Complex_ac8fc78763cd3469088ce33f2ffeb75f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_c56dee36525e263ca886cb42d9d5d80a
http://pathwaycommons.org/pc12/Protein_11e3ca9819a7cb91fea383ba96e34b33;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456	http://pathwaycommons.org/pc12/Complex_92858fd7342e49e95a37919472727892	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_2a2ef9f5764fe807853287e80bce3ec9
http://pathwaycommons.org/pc12/Protein_1c224e4f7a035a9484bc4b37f6ff8dca;http://pathwaycommons.org/pc12/Protein_7da8fd8f78f448ce7425797da6a8f0af;http://pathwaycommons.org/pc12/Protein_96700b630fff1fa1b077d1d7180e7135;http://pathwaycommons.org/pc12/Protein_ed2fb504ae70c5327a72d3bafc6b0057	http://pathwaycommons.org/pc12/Complex_678f40f823f91efb144e608d39b57434;http://pathwaycommons.org/pc12/Complex_e38e2bf2c8b7959abb9e554d271dfc4d;http://pathwaycommons.org/pc12/Protein_7da8fd8f78f448ce7425797da6a8f0af;http://pathwaycommons.org/pc12/Protein_96700b630fff1fa1b077d1d7180e7135	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_8fe06fb42838affd61f9c965e2e326d7
http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456;http://pathwaycommons.org/pc12/Protein_83a7f8198b319f6413453939355a7f45;http://pathwaycommons.org/pc12/Protein_ed89dc9ec919ca2a7563c577e6834355	http://pathwaycommons.org/pc12/Complex_0162c0a00b0d5ec6ca8029fb70c86a1c;http://pathwaycommons.org/pc12/Complex_a557afd118bfce1cd27e4aecf40f0091;http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_a62b39c320e3693405de248409275803
http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456;http://pathwaycommons.org/pc12/Protein_7fa2851ce0c1a4b64ff679a62bfb4386;http://pathwaycommons.org/pc12/Protein_fbecc51f299296ca1706f58e4e9e7e28	http://pathwaycommons.org/pc12/Complex_86d6c028e658ec4f94402f3d81343cc6;http://pathwaycommons.org/pc12/Complex_f610062f3a61779ad73809ba846d10b6;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456;http://pathwaycommons.org/pc12/Protein_7fa2851ce0c1a4b64ff679a62bfb4386	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_1d5a8b0a1ae85106e5b20ffc0300d948
http://pathwaycommons.org/pc12/Protein_11e3ca9819a7cb91fea383ba96e34b33;http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_617bb95b94a8a42c559099060996434a	http://pathwaycommons.org/pc12/Complex_d89e9763295d61ec1fada4de0246a026	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_7b4414565c6c50274c6f3e5f459b99b1
http://pathwaycommons.org/pc12/Complex_1a3cf29f445c17fde9f73c27229f0f74;http://pathwaycommons.org/pc12/Protein_1c224e4f7a035a9484bc4b37f6ff8dca;http://pathwaycommons.org/pc12/Protein_70b3bfbf5bb012070ada6a5dfe72f8d5;http://pathwaycommons.org/pc12/Protein_c31c9cd0cc465cb960bfb5f9b4cbbae6	http://pathwaycommons.org/pc12/Complex_03367bf51dbd739a0d7c4eb7aa1e7dd8	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_5aa04907367e2b33392914f060a6a7d1
http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa;http://pathwaycommons.org/pc12/Protein_7fa2851ce0c1a4b64ff679a62bfb4386;http://pathwaycommons.org/pc12/Protein_8ff608c94380fc0c74af3aaf5c8c195c	http://pathwaycommons.org/pc12/Complex_db1a75917e167ebaa00fb1d5385fa95e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_46b4e4905bab7f334c30ee2aebca76d4
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_aaa973ebec55f169e0ff8bf409f13e80	None	new_http://pathwaycommons.org/pc12/Control_00af6dd9fbdb889eee03a501ec616bb5
http://pathwaycommons.org/pc12/Protein_11e3ca9819a7cb91fea383ba96e34b33;http://pathwaycommons.org/pc12/Protein_31664c48d353fd27539b1ba81fe00c06;http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b	http://pathwaycommons.org/pc12/Complex_b0e36120688e09f6fe7bbf10c557c38b	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_dfb66df9d9aa60c284aa9fa2538dc497
http://pathwaycommons.org/pc12/Complex_bd8b86cde4de8cff8bc53359cec7cbc5	http://pathwaycommons.org/pc12/Complex_2402a41a105ab757e858b082560044eb	None	None	http://pathwaycommons.org/pc12/Transport_c3a877ddc2d1a9013e9f8c0ec48b6978
http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_48b35caf1d3b5b13092c856b16249a7b;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456;http://pathwaycommons.org/pc12/Protein_7fa2851ce0c1a4b64ff679a62bfb4386	http://pathwaycommons.org/pc12/Complex_d1248f1a150a71410677abf18b994637;http://pathwaycommons.org/pc12/Complex_f610062f3a61779ad73809ba846d10b6;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_cb8137c27cbdd747f51b73a2fb8317f5
http://pathwaycommons.org/pc12/Complex_68f457b07f4ab8ad7b6bf404a14ca679	http://pathwaycommons.org/pc12/Protein_844a33e8695149864f2c95cf58263a25;http://pathwaycommons.org/pc12/Protein_c1d97aa3b0cb0b818698c489f697739e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_1893ceb7eb308406f47790d32e58b894
http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa;http://pathwaycommons.org/pc12/Protein_7fa2851ce0c1a4b64ff679a62bfb4386;http://pathwaycommons.org/pc12/Protein_f8285456697227d583750f598449131c	http://pathwaycommons.org/pc12/Complex_4bf89dd0ff3a387ae30d94df1bf7bacd;http://pathwaycommons.org/pc12/Complex_d71bc8ad2e3b7b11077528fa95425c7c;http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_4025378d706b10e900d09a74ae3a4183
http://pathwaycommons.org/pc12/Complex_86d6c028e658ec4f94402f3d81343cc6	http://pathwaycommons.org/pc12/Complex_68f457b07f4ab8ad7b6bf404a14ca679	None	None	http://pathwaycommons.org/pc12/Transport_3f80af28e889dcab806ace76ca589b74
http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_617bb95b94a8a42c559099060996434a;http://pathwaycommons.org/pc12/Protein_7538ac67b246905eeced7ac9ef450162	http://pathwaycommons.org/pc12/Complex_9ed9197ee9e4fa2cabae9ac16abc6e5f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_935913aa5aa469cfa1a62e620783eb3d
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_d667f0ec3a45d79fdbc2b2524c22fb3e	None	new_http://pathwaycommons.org/pc12/Control_c781fcb72cedf6e95c7f7a8b79f7edf1
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_e830752034077095329c00e292a688d4	None	new_http://pathwaycommons.org/pc12/Control_1675623f522204245ca05da9c10ba467
http://pathwaycommons.org/pc12/Protein_911fdb41c4a56ebbd8eb78e053776a9a;http://pathwaycommons.org/pc12/Protein_ed2fb504ae70c5327a72d3bafc6b0057	http://pathwaycommons.org/pc12/Complex_703d44f3f6a76d02665121bf1ca720ea	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_ec534b682c6f46f67c01eb838a0fb8d4
None	http://pathwaycommons.org/pc12/Pathway_ffbc599de8eb164dd9551b28ed99454f	http://pathwaycommons.org/pc12/Complex_92858fd7342e49e95a37919472727892	None	new_http://pathwaycommons.org/pc12/Control_e91646d571dc887dda38e1f344a2b156
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_a1f3f973351ad2c51f21dadd12c83a65	None	new_http://pathwaycommons.org/pc12/Control_6368e4c7c99f6982bd72fcad2065987b
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_d2d758d4f86ee337cf57ada8e4593bd2	None	new_http://pathwaycommons.org/pc12/Control_804e109b49ff47fb29a38756bd9199c0
http://pathwaycommons.org/pc12/Complex_86d6c028e658ec4f94402f3d81343cc6;http://pathwaycommons.org/pc12/Protein_03fa62ea74a1906ae19fa3b2cd7d3eb1	http://pathwaycommons.org/pc12/Complex_bd8b86cde4de8cff8bc53359cec7cbc5	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_c8596c3f8c6923b6f2f0be451048c9f4
http://pathwaycommons.org/pc12/Complex_2402a41a105ab757e858b082560044eb	http://pathwaycommons.org/pc12/Protein_810dcd568722968150ac03e63c84c8ff;http://pathwaycommons.org/pc12/Protein_844a33e8695149864f2c95cf58263a25;http://pathwaycommons.org/pc12/Protein_c1d97aa3b0cb0b818698c489f697739e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_07c5a54b7f0d72a12a2801cbca5ad3c1
http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456;http://pathwaycommons.org/pc12/Protein_d16c22d833597c9145e4e69d6b6fbc4a	http://pathwaycommons.org/pc12/Complex_21f9baf0700519e4e4ac967709a4a7c1	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_454280c9aef97d81be0b113bd74808d9
http://pathwaycommons.org/pc12/Protein_2025e59c924e8b42e849edc8fbf578eb;http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_fc196150e44740f2d5776c3ba6839ec4	http://pathwaycommons.org/pc12/Complex_d667f0ec3a45d79fdbc2b2524c22fb3e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_c23577bd1484f50708d12d34609a7a25
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_0da1d2e75f31f63617b948ad0c186484	None	new_http://pathwaycommons.org/pc12/Control_d416ae26dfd975d46e68968dfd8c506a
http://pathwaycommons.org/pc12/Protein_08b0868eb023a7381cb1d32485ff29bd;http://pathwaycommons.org/pc12/Protein_7da8fd8f78f448ce7425797da6a8f0af;http://pathwaycommons.org/pc12/Protein_b2163b32477adbfcd8c0404b675dd3e1	http://pathwaycommons.org/pc12/Complex_e830752034077095329c00e292a688d4	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_b636919f39878eeaea1d882928e0e031
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	None	http://pathwaycommons.org/pc12/Complex_b41d64481d7afa303ae86afe5a6d70d5	new_http://pathwaycommons.org/pc12/Control_d57f73f49b2102c4ed7013803fa65032
http://pathwaycommons.org/pc12/Protein_11e3ca9819a7cb91fea383ba96e34b33;http://pathwaycommons.org/pc12/Protein_7da8fd8f78f448ce7425797da6a8f0af;http://pathwaycommons.org/pc12/Protein_b2163b32477adbfcd8c0404b675dd3e1	http://pathwaycommons.org/pc12/Complex_0da1d2e75f31f63617b948ad0c186484	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_4896945c2564c3ef83beea8ac267dfa4
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_678f40f823f91efb144e608d39b57434	None	new_http://pathwaycommons.org/pc12/Control_a4c83d407de0472f90aa17438c4b47cd
http://pathwaycommons.org/pc12/Protein_11e3ca9819a7cb91fea383ba96e34b33;http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_6b903a8964fcd5874a866c1e38e37456	http://pathwaycommons.org/pc12/Complex_aaa973ebec55f169e0ff8bf409f13e80	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_27267b22666ad7d8a0f38412021feb9d
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_81bffd426f2b60f2af8f7d56ff90f36e	None	new_http://pathwaycommons.org/pc12/Control_3208882521a996bc61e364aa8ae19354
None	http://pathwaycommons.org/pc12/Pathway_70a9723f4ec4b3adb1b8ee215605ed98	http://pathwaycommons.org/pc12/Complex_89fd8458359cba41635543d53c42f1a9	None	new_http://pathwaycommons.org/pc12/Control_d8202ae75da96735d64b2c66f11ad0a6
http://pathwaycommons.org/pc12/Protein_11e3ca9819a7cb91fea383ba96e34b33;http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa	http://pathwaycommons.org/pc12/Complex_81bffd426f2b60f2af8f7d56ff90f36e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_6d0133238d6d295a658c795b663e1fa9
http://pathwaycommons.org/pc12/Protein_355a3029f445775a6c82451d5c86031b;http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa;http://pathwaycommons.org/pc12/Protein_7fa2851ce0c1a4b64ff679a62bfb4386;http://pathwaycommons.org/pc12/Protein_fbecc51f299296ca1706f58e4e9e7e28	http://pathwaycommons.org/pc12/Complex_86d6c028e658ec4f94402f3d81343cc6;http://pathwaycommons.org/pc12/Complex_d71bc8ad2e3b7b11077528fa95425c7c;http://pathwaycommons.org/pc12/Protein_47b744e6bbd504ea0e03352ca26828fa	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_41490990822cc30418d13c1d2a351447
None	http://pathwaycommons.org/pc12/Pathway_ffbc599de8eb164dd9551b28ed99454f	http://pathwaycommons.org/pc12/Complex_703d44f3f6a76d02665121bf1ca720ea	None	new_http://pathwaycommons.org/pc12/Control_c21d2b0d893977725b2f638338314d52
